comment,score
很好，幼儿园小班儿子玩的,5
东西不错，孩子很喜欢，物流也很快！????,5
东西已收到，儿子玩的很开心。还送了球针，网袋，打气筒。,5
足球，质量很好！就是物流真的让人心碎?以前在京东买的物品，都能很快的到达，这次的物流真让人无语！,5
很好，快递也非常给力，给五星,5
非常好，质量不错。价格实惠。,5
足球的确不错，皮质很有质感,5
孩子很喜欢，质量也不错，值得购买,5
商品质量很好，小朋友很喜欢,5
足球的质量超乎想象，非常好很棒，孩子特别喜欢，我也很喜欢。,5
和图片一样，儿子很喜欢，,5
确实很好，儿子很喜欢,5
足球大小合适，小孩拿到手很开心，质量很好，很满意，下次还到您家购物，谢谢啦,5
看着挺好的 不知耐用不 先给五星评价 后续再说,5
物品很好，速度也挺快的，我家宝贝很喜欢，一收到就拿去踢呢，很满意很高兴,5
东西收到，不错，所以给五星,5
物超所值，下次还会再买,5
货已收到，质量棒棒哒，孩子很喜欢，喜欢的抓紧时间下单吧！,5
嚷着要足球，买给他，儿子说太硬，其实很不错啦！赞一个?,5
质感很好…！,5
宝贝很好，孩子很喜欢，晚上到广场去玩。,5
宝贝收到了，小孩很喜欢，物流也挺快，有需要会再来。,5
小孩很喜欢，质量不错，还送个打气筒,5
足球收到孩子很喜欢和图上一样还送了增品,5
球的质量很好！向大家分享一下,5
物品很好，物有所值，值得大家购买,5
球的质量很好，孩子非常喜欢,5
好。小孩很喜欢，很值的买，会介绍好友买,5
活动时买的，不错，是正品，孩子很喜欢,5
很好，儿子很是喜欢，玩了几天,5
不错，经济实惠，儿子很喜欢,5
??已经收到了孩子玩的很开心 下次还会光顾的,5
球挺结实，小鬼很喜欢。,5
挺好的，儿子很喜欢的。,5
孩子很喜欢。老品牌了。,5
质量很好，看起来不错,5
很棒！小孩很喜欢！适合儿童玩,5
一分价钱一分货，这个品质杠杠的,5
质量不错，儿子很喜欢，好评。,5
商品非常好，感觉还送了一个打气筒,5
超值，儿子非常喜欢，同时ZL11503 推荐,5
蛮好用的，儿子特别喜欢踢,5
产品质量很好，小孩子比较喜欢,5
质感不错，小孩很喜欢,5
小朋友感觉很好。很高兴。,5
儿子很喜欢，物流也很快,5
很不错，儿子很喜欢。,5
好，小孩子非常喜欢。,5
比较硬，手感脚感都像篮球，足球的外表下有一颗篮球的心。外形方面，感觉还不够圆。这个价钱估计买这种产品也算对等,4
质量保证价格可以买买买。质量保证价格可以买买买。质量保证价格可以买买买,5
质量还可以，物有所值，没什么味道，看像也不错，小孩子玩玩还行,5
评价晚了，这几天下雨拿回来都没有看，今天看打开看了还真不错，值得购买,5
买第二个了 踢丢了一个，价格实惠。不错，谢谢！????????,5
感觉还可以，儿子挺喜欢。,5
球确实不错，活动也不错?,5
足球很漂亮，弹性不错，卖家送的气管子儿子很喜欢。,4
质量不错和描述的差不多,5
足球不错，只是打气筒像地摊货，估计也用不了几次。,5
小孩用，质量挺好，玩着开心！荐！,5
物品还可以，就是送的打气筒比较简洁,5
还好，是我们想要的那种，质量很好，孩子特喜欢。,4
挺好的，软硬适中，适合孩子玩。,5
挺好的足球，儿子玩得可开心了！,5
商品以收到，感觉还不错,5
第二次购买了，儿子喜欢???????????????????,5
老牌子，挺不错的足球，还会买。,5
该足球??还可以，下次还要购买。,5
不错，质量好，儿子喜欢！,5
相信品牌，小孩子满意！！！,5
小孩挺喜欢，质量好，和实体店的一样,5
好用，小孩喜欢赞一个京东！,5
送货快，服务好，物有所值。,5
还可以，和儿了踢了几次,5
货真价实，下次还在京东买,5
质量不错，是所期待的！,5
东西不错，就气简没用,5
还行吧，儿子挺喜欢的,5
与物品一样，挺好的。,5
商品很好，儿子很喜欢。,4
东西可以，物流给力，,5
儿子很喜欢,5
还不错吧。看看玩着怎样。玩了再评价,5
足球质量很好，还有赠品小气筒！满意,5
中规中矩吧，颜色皮皮都可以的。。。。。,5
可以，就是气筒坏了……,4
挺好的，孩子喜欢,5
可以，物流快,5
已收到，送的打气筒太小巧了。,5
还没有踢，今天刚到，应该可以吧。,5
不错，很棒！！！,5
感觉还好，就是物流稍稍有点慢。,5
儿子买了很高兴太好玩了,5
还不错！！！,5
儿子很喜欢，天天踢球,5
儿子拿回来就去踢了,5
质量很不错哦,5
儿子超喜欢,5
孩子很喜欢。,5
喜欢，不错,5
孩子童年好伴侣,5
好好好好好好好好好好好好好好好好好好好好好好好好好,5
货已用了一段时间，感觉不错,5
玩了几天没烂，还算可以,5
孩子们很满意，很喜欢！,5
还可以吧，小孩玩的,5
东西很好相信京东,5
寄过来李经理几级了,5
质量不错还会购买！,5
产品不错，孩子喜欢！,5
球还行，随便用用,5
妹妹学校小孩同学训练用球，非常好。好好………,5
很好，孩子限喜欢。,5
好好看看??,5
不错，儿子喜欢,5
还可以。很好的,5
不错，质量好,5
来咯的啊几乎www我哦累死了嗯哦哦LRU,5
儿童玩还行,5
老弟很喜欢   ！,5
宝贝不错，儿子看到后，非常喜欢,5
值得购买。,5
正品不错?！,5
儿子非常喜欢。给个好评吧。,5
东西收到，我儿子很满意,5
收到,5
不错。。。。。,5
用了好久，质量不错,5
东西好，小孩喜欢,5
蛮适合小孩踢的,5
东西质量还不错,5
儿子挺喜欢的,5
商品给力，不错,4
质量不错，味道不大，散了一会就没味了，很有质感，性价比不错,5
大小尺寸：好外观颜值：很好做工质量：不错材质手感：不错不错的性价比,5
球颜色漂亮，图案孩子非常喜欢！做工精致。商家想得十分周到，赠送了打气筒和气门针，我们用的非常方便！谢谢啦！,5
宝贝很喜欢这个足球??，大小适中，适合4岁以上的宝宝玩耍，质量不错?颜色亮丽，手感很棒哦,5
大小尺寸：正好碰上搞活动，真的很划算，这个是一个很不错的选择，下次还是会继续回购的外观颜值：商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错做工质量：宝贝收到了，特别好，而且宝贝很正，质量也很好，这个价位太值了！质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购,5
质量不错，没有塑料味，弹性也很足，数周也不漏气,5
大小尺寸：尺寸合适，小朋友玩正合适外观颜值：颜色很正，无异色做工质量：质量很棒，不易损材质手感：材质软硬适中,5
小孩玩的，小孩很喜欢这个蜘蛛侠，不知道能踢多久，买了服务可以换球的,5
足球好漂亮，小孩好喜欢，还送多三样东西也不错！小孩有足球后，增加了运动量，出了很多汗，喝了很多水，目前用得不错！,5
特别好的足球，一点味道都没有，而且质量好，图案孩子也都喜欢，质感特别好！,5
给小朋友买的，把他高兴坏了，送的配件也很齐全！收到就充上气玩儿起来了！,5
二宝看哥哥踢球他也要踢球，给他搞个小球踢踢，很好的，可开学了，满意哦！,5
做工不错，印刷精美，球体材质还可以，我很喜欢，呵呵，宝贝女儿看到也很喜欢，打足气就拖着出去玩了。之前一个气嘴有问题，商家直接包邮给换了一个，邮回去也是平台免邮费，很不错。,5
一次买了两个，我的两个孩子肯定喜欢，明天给她们送过去。两个球其中一个打气很正常，另一个进气很费劲，最后总算打足了。,5
商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错,5
给4岁儿子买的，质量很好，没打气的时候摸着就很厚实！,5
小朋友非常喜欢，天天在家玩。大小非常适合小朋友玩，外观颜值非常高，做工质量非常好，材质手感不错，不硬也不算太软。,5
很酷的足球，儿子很喜欢，店家也很好，祝老板生意兴隆，财源滚滚，还会在光顾本店的，喜欢的赶紧下单吧,5
足球很结实，小孩玩的很开心。很喜欢这个颜色。商家服务好，配送快。,5
球很漂亮，儿子15个月了，拿手扔着玩儿，很喜欢?,5
大小尺寸：比想象中小一点，不过儿子用正好外观颜值：蜘蛛侠非常受孩子的喜欢材质手感：质量不错，手感也好,5
这个球非常好，不仅是做工质量和手感都非常好。尺寸大小一般，小孩儿非常喜欢。推荐各位朋友买。,5
大小尺寸：合适外观颜值：非常好看做工质量：不错材质手感：柔软,5
漂亮简单，外形很酷，娃娃们喜欢，边角做工细致，颜色很靓，质地不错，值得购买,5
大小尺寸：合适外观颜值：漂亮做工质量：不错材质手感：很棒,5
很好，我很喜欢，玩了一段时间了，没有发现有漏气的现在，挺好看的,5
太好看了！孩子非常喜欢。收到后马上打气抱着就出去踢球了。,5
大小正好，质量特别好，价格也非常实惠,5
物流速度很快，质量还可以，外观很好看，孩子很爱玩,5
足球很好看，赠品也很好，就因京东送上门，才到京东买的，可是快递员不给送上门，我家有小孩沒法下楼，所以给快递员差评,5
非常好看的足球，手感也不错，带宝宝试一下~~,5
孩子很喜欢，皮子很好，球比脚软不伤脚，好踢,5
京东足球，足球中的战斗机！京东物流，物流中的战斗机！,5
图案大方好看，是孩子喜欢的。打完气后特别好用，弹得很高，孩子玩的可开心了！,5
买给小朋友大小合适，材质手感非常好，颜值高，质量好，孩子运动量大了,5
球的质量看着很好，愿我家宝宝喜欢，玩得开心！,5
可以  图案很精美  孩子很喜欢?,5
很好  孩子很喜欢  每次出去都不忘带上,5
宝贝很喜欢，物流很快，质量很不错,5
大小合适，外观鲜艳，做工很好，手感很好！,5
球颜色非常新鲜，孩子特别爱玩，适合孩子这个年纪！收到货马上打气，玩的特别开心，感谢卖家得贴心赠送两个气针！,5
前些天在京东上买了这个球送给外甥，孩子收到后爱不释手，球的颜色鲜艳，图案设计好，于是我再买送亲戚的孩子，他也非常喜欢。物美价廉?,5
颜色鲜艳，在绿草地上特别靓丽，小孩很喜欢，希望可以用久,5
做工质量：非常好外观颜值：也很漂亮大小尺寸：适合孩子,5
球质量好，大小合适，颜色图案漂亮，5岁男小孩非常喜欢,5
足球很漂亮，儿子很喜欢，还送了打气筒气针，网兜，很给力的一次购物，下午就带孩子去楼下玩足球,5
足球收到了，孩子特别喜欢，到家了就打气，玩得特开心，晚上还抱着睡呢,5
孩子很喜欢，物美价廉同时号买小了,5
每天傍晚带孩子楼下踢会球，很不错，邻居的孩子也一起来踢着玩！,5
买给小一点的孩子玩很好，做工精细，图案也漂亮。,5
到货很快，三号球很适合小朋友玩哈,5
质量感觉不错，给小孩在外面踢球跑跑很合适,5
足球很漂亮，孩子很喜欢，质量还可以,5
儿子拿到了很喜欢，明天出门带着去小试身手,5
儿子很喜欢，一直说很酷呢,5
抱歉，刚刚评失误了！球针在球网里找到啦，哈哈质量还不错！孩子非常喜欢,5
很漂亮，儿子很喜欢玩。,5
足球质量很好 颜色好看 儿子很喜欢,5
宝宝很喜欢，蜘蛛侠小足球很可爱，超喜欢！～～～～～～～,5
足球收到了，想小孩很喜欢，说这球的质感很好,5
足球的质量很好，京东服务很好，信赖京东的产品。没有味道，宝宝喜欢。,5
球的颜色很赞，大小合适，宝宝很是喜欢，,5
真的好棒，用着真不错，京东再一次信任你。,5
给娃娃买的个小足球，便宜方便，质量也很好！还送了很多小礼物，非常感谢哟！,5
喜欢，昨晚我们一起出去踢足球，颜色鲜亮，超级喜欢,5
挺好的，第一个买回来，皮刮烂了，卖家也给寄了一个！非常tiexin,5
特别好，非常好，物有所值哦！,5
都收到好几天了，忘记确认收货了，足球质量不错，儿子很喜欢,5
好，很好，幺幺切克闹，东西很好来一套。,5
收到了，足球很漂亮，闺女很喜欢，还送了气针，打气筒跟网兜,5
很好很漂亮，做工也很精致。家小孩收到非常喜欢开心?,5
我孩子很喜欢，闹着一起去踢球,5
球很轻，很漂亮。天天和小孩去学校踢,5
很漂亮，宝贝很喜欢，快递也很给力哟,5
外形很酷，小朋友喜欢，材质还不错,5
质量还是很棒的 颜色也很炫酷 儿子很喜欢。,5
很不错的商品，下次还想买。,5
足球挺不错的，图案设计得很好看。给孩子踢的，孩子很喜欢。,5
足球确实很好，很吸引眼球，缺点是容易丢啊,5
非常酷，小朋友很喜欢的哟，还送了网兜，气针,5
京东速度快，已经多次购买，很好，还会买！,5
非常好的3号足球，孩子好动买给她玩的，必须称赞～,5
物品很不错，小盆友特别喜欢，物流服务商态度很好,5
"足球质量很好,样子也很好看",5
产品质量很好，与预期相符，值得拥有，小孩高兴！,5
皮球很好，踢起来感觉不错，儿子很喜欢,5
很好，是正品，孙子非常高兴，喜欢玩。,5
质量好，好看又好玩，小朋友很喜欢,5
高大上的产品，实惠的价格，完美。,5
高大上的产品，实惠的价格，完美。,5
球很漂亮，皮子挺软，在操场上老远看着超靓,5
收到收到跟图片一样孩子很喜欢都迫不及待的要去玩儿了还会光顾哈?,5
外观颜值：看起来挺漂亮的。小孩很喜欢,5
性价比超高，值得推荐购买。京东京东！,5
足球跟图片描述一致！质量也很好！孩子很喜欢！,5
给儿子买的足球，收到后他特别开心，也很喜欢蜘蛛侠的图案！,5
色彩鲜艳，质量不错，孩子很喜欢。,5
孩子超级喜欢，提起来也不错。,5
优惠时买的还不错吧，孩子踢的很开心,5
商品质量非常不错，小朋友很喜欢。已经多次购买了，发货也非常快。,5
质量不错，孩子也很喜欢，可以锻炼身体了,5
不错，给三岁宝宝买的，很喜欢，,5
足球?儿子很是喜欢，质量不错，非常的满意。,5
质量很棒，估计够小孩踢半年了,5
非常好用，价格实惠，很喜欢,5
非常好看的足球，踢着也舒服，柔软,5
球收到了，孩子很喜欢，颜色和图片相符,5
挺好的，球很漂亮，质量也不错,5
宝宝非常喜欢，样子很好看！,5
很帅气的足球，皮革很软，娃娃很喜欢,5
我的天呐，这个真的太好用了，物美价廉的典范。,5
宝宝很喜欢，造型设计很好,5
做工质量：挺好的，性价比很好,5
足球挺不错的，质量很好。,5
很好，质量不错，孩子很喜欢。,5
东西很漂亮，儿子很喜欢,5
质量很棒，很喜欢。会继续支持，是正品，快递也快,5
足球很好，儿子很喜欢，赠的打气筒和气针也不错。,5
卖家人超级好，小孩都玩了，第二天发现问题，卖家很快补发了,5
球非常棒，孩子很喜欢！,5
物流很快，孩子很喜欢，不错,5
特别喜欢，我的儿子，很高兴,5
价格优惠，质量不错，孩子们很喜欢,5
球不错，孩子很喜欢。,5
商品很不错，孩子很喜欢！,5
球不错，小朋友很喜欢，踢着很轻松,5
孩子喜欢 东西不错 快递很快 店主人很好 以后还会关注,5
东西不错，买给外甥的，他很喜欢，过年来家里居然也带着他的皮球，好评！,5
终于到了。小朋友很喜欢。,5
物流很快速 宝贝很不错,5
价格划算，物美价廉，东西很好，值得购买,5
宝贝超级喜欢蜘蛛侠 质量还不错,5
质量不错孩子很喜欢，多来点活动以后再来买。,5
球不错，没有异味，孩子很喜欢,5
儿子非常喜欢这个皮球，色彩靓丽,5
送货非常快，包装也很好，孩子很喜欢,5
很好看，两个孩子都喜欢的很呢，赞一个！,5
质量好，物流快，色彩斑斓，儿子很喜欢,5
球很好，店家服务态度也很好,5
宝贝收到，孩子很喜欢，下次还会光顾,5
非常不错的购物体验，足球很可爱。,5
很漂亮，娃娃很喜欢，很满意。,5
小朋友很喜欢蜘蛛侠的红颜色球,5
男孩子就喜欢蜘蛛侠之类的，很喜欢这个足球,5
比超市便宜还送打气筒和球针，孩子很喜欢！,5
跟描述一样，很好的商品赞?,5
很漂亮的足球，小孩子蛮喜欢的,5
非常不错～双十一性价比很高～不错不错～好看,5
挺好的，宝贝很喜欢！！！,5
小孩很喜欢，图案很好,5
足球很好看，很软，和照片基本上长得一样，快递也非常的快还送了很多东西，很周道。足球很漂亮，踢着感觉也不错，希望可以质量好耐用一点，过段时间在感觉一下，再来追评,5
不错，很不错，味道还行，弹性也很不错，小孩喜欢踢来踢去，都买了两个了，这次的打气比较方便，很快捷省事,5
非常好，物美价廉，充完气后就踢了，汗流浃背，踢球非常锻炼身体，球的质量以这个价格区间而言非常不错了，各方面性能也好，快递物流也快,5
足球质量不错 ，可以带着孩子户外运动运动   颜色也是喜欢的 还送了气筒，气针和网兜，孩子很喜欢  物流很快 下次有需要还会再来的,5
网上搜了一下，这个牌子，然后给娃儿买了一个，手摸着很厚实。确实不错。感觉质量棒棒的。用一段时间再说了。买的三号。,5
现在小学开始国家倡导从小开始踢足球，以便为国家一雪前耻；在网上搜了一下，都说火车头的牌子是老字号，专业做足球的，本来担心样式会是弱项，没想到收到货后很不错，颜色很正，手感也不错；发货到货快，包装完好无破损；店家服务热情，送了打气筒和针以及球网兜，虽然简单点但是比较实用；已经踢过两次感觉还不错，等用过一段时间后再追评！,5
足球质量不错，棒棒哒！我很喜欢，可以带着孩子一起球场踢球了。谢谢！老板送的气筒、气针、还有网袋。老板人确实厚道，以后买球我还会光顾的，买球的朋友可以考虑这家店。值得参考！,5
很是不错，打气后手感不错，可惜外面下雨，不然马上出去试下脚感，网兜也送了，打气筒也送了，还有两个气针，天晴有事情做了，太好了！,5
孩子很是喜欢 做工很好 质量很不错 和描述的一样,5
球的弹性挺好的，质量也好，做工也不错，用起来特别的顺手,5
老板服务态度极好，很值得购买，希望大家多多支持这位卖家。,5
喜欢的小可爱们可以下单了，嗯，我也是别人推荐的，也是看到别人的好评进来的还真是相当不错，他们都比较诚实哟。,5
很喜欢很喜欢，不愧是我的选的很满意，价格实惠，质量超好，上档次。,5
价格很实惠，质量也很好，店家的服务很贴心，还送了气筒球针网兜很方便，五星好评。,5
足球很好看，很软，和照片基本上长得一样，快递也非常的快还送了很多东西，很周道。足球很漂亮，踢着感觉也不错，希望可以质量好耐用一点，过段时间在感觉一下，再来追评,5
儿子踢了给描述一样！很好！,5
足球??质量很好，色彩搭配美观，软硬适中，小孩非常喜欢。,5
小孩很喜欢，非常不错,5
款式好看，皮质超耐磨，送给儿子的生日礼物，儿子很满意,5
球的质量非常好，已经用了一段时间了。还会继续回购的,5
做工非常好，质量也非常的棒，买来之后就出去踢了一场球，非常好。,5
店家服务态度非常的好，送了一些小礼品也很实用，足球的质量也特别的棒，价格也很实惠，物有所值。,5
在他们家买，我很放心，因为在他们家买了几次了，都没有出现质量问题,5
买之前看了几家，最终选择了这一家感觉老板态度挺好，质量应该也会很不错。,5
质量不错，本来内心还有点不放心，结果收到货以后充上气后踢了踢球感不错，送的气筒和气针用起来很方便。,5
今天收到货了，打开看了一下很不错，非常感谢客服的推荐，很满意,5
足球已收到，质量很好，孩子很喜欢，这是买的第二个了,5
足球非常好，弹性也好，质量也很棒，颜色也好看,5
各位朋友们，如果就是相信的话，真的是可以购买的，非常不错的选择，强烈推荐真的是非常实惠。,5
和店家描述的完全一致，收到一件很好的，速度发货很快，卖家还会发信息提醒，很不错。,5
大小刚刚好，孩子很喜欢，卖家还配了打气筒两个球针非常满意,5
做工做得很用心，非常好，我很喜欢，价格也适中，推荐购买,5
喜欢喜欢。朋友们可以放心下单。我给你们体验过了。很好。哈哈哈,5
球的质量非常好，用了很长时间了，还跟新的一样,5
孩子这会儿正学足球呢，非常值得购买，质量不错，物流很快，推荐购买,5
篮球的质量很好，弹性也不错，手感更是好,5
很不错，，弹性也不错。值得拥有。,5
足球收到了，买回来给小孩子玩的，看起来质量挺不错的，他也很喜欢好评。,5
今天收到货了，一看包装就知道是值得信赖的商家，尤其值得赞的是客服的服务态度非常好。,5
在这个社会大家都喜欢买到质量又好，价格又实惠的，他家就已经做得很好了，所以推荐给小伙伴。,5
好开心的。买的很好呦。质量杠杠的，主要很喜欢。,5
包装很好，没有任何的破损，物流也超快喜欢的，不要犹豫哦，挺实惠的,5
经过我的多次购买经验，他们家的质量都非常好，价格也相对的平价很满意,5
物流速度非常快，店家的服务态度也很好，足球收到了也很棒。,5
推荐大家收藏购买哦，真的是很不错的，整体效果很好,5
正品，质量很好，脚感也不错。,5
非常好看，拉线质量很好，小孩非常喜欢～,5
做工很好，我很喜欢，下次还会继续光顾的物流也很快,5
发货速度特别快，昨天下单今天就到了，而且价格还很便宜，值得购买。,5
收到了，我打开的时候朋友也说我买的不错，非常的有眼光了。,5
太好用了，特别喜欢，全家人都说好，卖家态度好。,5
球的质量挺好的，而且还送了很多的赠品，非常满意,5
实物跟实体店一样，但是价格却比实体店便宜了很多，很划算的。,5
很满意的一次购物整体我都很满意，客服推荐的也非常到位，给个好评。,5
价格不贵，值得购买也非常的实惠，喜欢的朋友可以放心购买，服务非常的周到。,5
经过我亲身体会店家的商品质量非常棒，想买的亲们可以放心购买。,5
非常不错，脚感很好，下次还会购买。,5
想要销量好，质量才是第一的这家店的质量特别的好，我都是老客户了,5
质量非常好，发货速度也很快，快递小哥也很给力,5
非常值得信赖的商家质量非常好，价格也很便宜，买的很放心,5
物流很快，孩子很满意，一回来就迫不及待的出去玩,5
物超所值，价格公道，物流也很快，质量也不错,5
总体来说非常喜欢卖家服务态度也很好，这不邻居看到后也叫我帮他买，真是有眼光,5
店家人好，态度好，非常的诚实守信在他们家买，我放心,5
商家发货速度很快，快递也可以，比我在另一家买的好多了,5
这个球我喜欢非常的好，款式也不错，耐磨。,5
非常好的一个店铺，店家也非常的棒，里面的客服我也挺喜欢的。,5
质量非常好，客服态度也相当不错，推荐大家收藏购买,5
客服的态度非常好，比实体店便宜又实惠，推荐大家购买价格超级合理的。,5
总体来说很喜欢卖家服务，态度很好，邻居看到了也叫我帮他买，太喜欢了,5
简直超出我的期望值，收到货以后特别开心，非常满意，必须给个好评,5
不错，孩子很喜欢。已收到货就用上了，很开心,5
质量相当不错，发货速度也很快，推荐购买。,5
物流很快，材质也可以，很喜欢,5
是一个良心的卖家，非常不错。态度可以的。,5
这个价钱没想到能买到这么好的球，真的是非常开心，有需要还会继续购买的,5
嗯，太喜欢了，是别人介绍的还是非常不错的，性价比超高,5
非常满意的一次购物，价格实惠，质量又好，值得购买,5
送货速度很快！包装也很好！实惠！,5
经过几次跟店家打交道觉得店家非常不错，讲诚信，谢谢,5
初次购买还是非常喜欢的，整体都非常的不错，我也推荐给了我同事给我买。,5
购买的这次心情是非常好的，宝贝和图片上一样，没有任何的色差值得购买。,5
店家服务态度特别好，发货也很及时，店铺关注收藏,5
学校买来给小孩子玩的质量挺好的，物流速度也特别的快，五星好评。,5
包装没有破损，物流也很快，喜欢的可以放心购买，不要犹豫哦,5
非常满意的一次购物朋友们也都觉得不错，推荐购买了,5
店家服务态度非常热情，推荐的也很好很满意给个好评。,5
今天收到货啦，质量真的不错，物超所值,5
做工非常好，整体都很满意，还会继续回购的,5
包装到家没有破损，物流挺快的，喜欢的不要犹豫哦，很实惠,5
真是不好意思，评价晚了比我预想的好了很多价格也公道，谢谢。,5
挺不错的，非常的喜欢，也很大气，牌子也不错。,5
送货速度很快！包装也很好！买家想的很周到！,5
收到以后，家里人看到了都说好这次的购物很满意,5
质量非常好，物美价廉，孩子非常喜欢。,5
好朋友介绍是非常安全的，非常的实惠也有价值。,5
物美价廉的一款球，儿子非常喜欢比之前买的那个好多了,5
和描述的一样很喜欢的一次购物，诚信第一，这次网购非常棒,5
性价比很不错，做工也很好，感觉赚了,5
很满意的一次购物，质量非常好，服务也到位,5
今天收到货了，打开看了一下，是我想要的很满意,5
这个足球质量很好，我儿子特别特别喜欢物超所值，物流也快,5
非常开心的一次购物，总体来说要给我上几次要购买好多了,5
发货很及时快递，小哥也很给力送货上门点个赞,5
我这个人对质量要求非常的高的，他家就达到我的要求了，很喜欢哟。,5
送了个打气筒，两个气针。很不错了。,5
不错，,5
做工质量都还不错，挺满意的，很喜欢,5
很好！质量不错，价格不贵！,5
质量很好的，和网上没有差距，非常棒。,5
很喜欢喜欢朋友介绍，绝对是靠谱和真实的。,5
比想象中的好太多了，非常感谢给个好评,5
这是第2次购买了，性价比很高，身边的人都说很好,5
质量非常好，物有所值，值得一购，么么哒,5
这家店的宝贝非常不错，很满意，喜欢的可以放心购买,5
莫名其妙偏爱你家东西。相当不错。,5
送给儿子的第三个足球，小家伙很喜欢,5
跟店家描述的完全一致，非常满意，给个好评,5
足球已收到，物流发货很给力质量也很好。,5
质量特别好，在网上购物的很成功的一次，,5
物流很快，质量不错，推荐购买,5
非常满意的一次购物价格便宜而且质量好非常喜欢。,5
收到货以后感觉非常好，推荐给大家,5
优惠的价格质量也非常棒，物超所值,5
收到，孩子很喜欢，货和图一样。,5
孩子很喜欢，比之前买的质量好,5
非常可以看很难得的正品。特别特别支持。,5
足球很漂亮，儿子很喜欢！,5
价格不贵，值得购买，非常喜欢。,5
非常不错，我弟弟很喜欢,5
挺好的送了全套的赠品很棒,5
超级超级喜欢的，必须给个好评支持。,5
超酷炫的足球 质量好,5
赶紧点个赞，特别好的服务也非常好,5
有种捡到便宜宝贝的感觉超好的。哈哈,5
足球已收到，孩子很喜欢,5
孩子一直想买，很喜欢,5
非常好，质量也相当棒，非常满意的一次购物,5
大小尺寸：挺好外观颜值：  美观做工质量：感觉可以材质手感：还没上脚，看起来不错,5
不错，给幼儿园的小朋友买的，看好这家一下买了好多，弹性不错，味道还可以接受满意,5
服务周到，经营细致，产品是小孩自己在京东商城挑选的，小孩喜欢。满意！,5
看着还不错！还没有带小朋友出去玩！,5
这个颜色让孩子与别的孩子好辨别。因为很少有人买这种颜色?。不过球还是不错的,5
这个球比较轻，也比较软，弹性适中，适合一般需求,5
在京东购物就是方便，主要是快，隔天到达，但有时偶尔会延时，看配送小哥吧，不是说每次都延时。不过价格方面有时候会比超市的贵，胜在不用自提，送货上门，所以贵一点都是可以理解的。,5
质量还不错，比较软，弹性也可以。。。,5
款式不错，配套的东西都齐，整体效果不错,5
价格便宜，质量好，收到以后就迫不及待的打开了，果然没有让我失望,5
期待已久的宝贝终于收到了，质量相当好，价格也不贵，需要的赶紧购买吧,5
质量不错，适合给小朋友玩,5
真人秀，裤子腰是系带的，比较肥大，裤子收腿的，手感啥的都不错，很薄款，球也很漂亮，脚感手感都不错，很拉风，厚实,5
安踏大牌子，非常耐用，买给小孩的，玩得不亦乐乎，快递很快，商家很贴心地送了个打气筒，非常方便，不用自己另外去购买，很好的一次购物,5
大小尺寸：大小尺寸孩子玩正好，颜色很喜欢，做工精细。,5
大小尺寸：非常好看，外观，做工也很好,5
足球己收到，很好。孩子很喜欢。物流很快。还赠送了打气筒，汽针，网兜。,5
颜值很高，还没用，不知道用起来怎么样，但是服务非常好,5
很好,5
质量很好，孩子很喜欢，球也不是很硬，适合小学生用。赞一个,5
足球外形很漂亮  大小适合孩子玩 配套的打气筒 很好用  好评,5
孩子很喜欢，颜值高，皮质柔软且轻盈，希望耐用久一点,5
足球和图片一样蛮好看的，球感不错，快递服务运送很快,5
足球很好很好，小孩子很喜欢，足球漂亮大方美观！直得拥有！感谢京东小哥！,5
这个足球很好，买来给小孩练习踢足球，也没有漏气，物流超快，好评。,5
足球收到了，质量不错，外观也很漂亮，会继续购买！,5
大小尺寸：非常好 外观颜值：非常好做工质量：非常好材质手感：非常好,5
大小尺寸：非常的合适啊外观颜值：颜值就和蔡徐坤差不多做工质量：不得不说非常的好,5
足球收到了，儿子说挺好的，物流也很快，用过之后在来去评价,5
做工质量：很好外观颜值：帅大小尺寸：行材质手感：不错,5
物流很快，球的材质和质感也不错，才打满气，周末去踢踢。,5
孩子很喜欢玩，足球很好看，软硬正合适。不错下次还来。,5
球收到了，质量很好，性价比很高，喜欢的小伙伴不要犹豫哦,5
质量很好，物流很快，还带球针与气管，非常满意！好评！,5
这个足球摸起来很舒服  踢起来感觉很好 下次还会再来,5
给家人买的，一眼看中这个品牌，拿到手真的很满意，足球不错，大小合适，品质之选，还送了打气筒和网兜。以后可以坚持运动啦。,5
刚拿到手感觉还不错，和商家描述的一样，孩子也很喜欢，待用后才祥细评论,5
使用一段时间，小朋友很喜欢，质量也很好。只是订单下的黄色，给我发个蓝白的,5
收货挺快的，颜色很漂亮，打好气，就迫不及待地拿来玩了,5
刚刚到货的足球，看着质量还挺好，耐磨度这些得等踢过才知道，物流是真的超快，给好评,5
东西收到了，看着很不错，宝贝特别喜欢！,5
足球颜色美观，质量踢起来杠杠滴，价钱相当优惠，！！！，值得大家购买,5
很好，正品哦，手感不错，弹性比普通足球好?好评,5
